Area/volume,Max/min,org_coating_HAcceptors,org_coating_LogP,common_spin,Eff_anisotropy_const,Magnetic_anisotropy,Magnetocrystalline_anisotropy,Anisotropy constant ,Crystalline,MAE,Curie_temperature,Spehricity,Exchange_constant,Electronegativity core,Space group,Demagnetization_factors,Saturation_magnetization,Coercivity,Remanence_magnetization,Interdomain_coupling,M_magnetic_susceptibility
0.120,0.000,0.333,1.000,0.400,0.001,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,1.000,0.123,1.636,0.149,0.038,0.000
0.120,0.000,0.333,1.000,0.400,0.001,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,1.000,0.123,1.636,0.149,0.038,0.000
0.079,0.000,0.333,1.000,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,1.000,0.359,0.144,0.207,0.038,0.000
0.079,0.000,0.333,1.000,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,1.000,0.359,0.144,0.207,0.038,0.000
0.079,0.000,0.333,1.000,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,1.000,0.359,0.144,0.207,0.038,0.000
0.079,0.000,0.333,1.000,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,1.000,0.359,0.144,0.207,0.038,0.000
0.079,0.000,0.333,1.000,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,1.000,0.359,0.144,0.207,0.038,0.000
0.079,0.000,0.333,1.000,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,1.000,0.359,0.144,0.207,0.038,0.000
0.079,0.000,0.333,1.000,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,1.000,0.359,0.144,0.207,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.101,0.094,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.0,0.634,0.861,1.0,0.018,1.172,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.100,0.044,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.3312883435582821,0.634,0.861,1.0,0.049,1.534,-5.199,0.000,0.038,0.000
0.120,0.000,0.333,1.000,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,1.000,-0.151,-5.199,0.000,0.038,0.000
0.076,0.042,0.111,0.944,0.400,0.006,0.000,0.002,0.080,1.0,0.050,0.535,0.352760736196319,0.634,0.861,1.0,0.037,1.172,-5.199,0.000,0.038,0.000
0.100,0.000,0.333,1.000,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,1.000,-0.151,-5.199,0.000,0.038,0.000
0.100,0.000,0.333,1.000,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,1.000,-0.151,-5.199,0.000,0.038,0.000
0.147,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,1.000,0.773,1.195,0.168,0.038,0.000
0.231,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.394,1.0,0.634,0.861,1.0,0.622,0.201,-5.199,0.000,0.038,0.000
0.231,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.394,1.0,0.634,0.861,1.0,0.622,0.201,-5.199,0.000,0.038,0.000
0.231,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.394,1.0,0.634,0.861,1.0,0.622,0.201,-5.199,0.000,0.038,0.000
0.231,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.394,1.0,0.634,0.861,1.0,0.622,0.201,-5.199,0.000,0.038,0.000
0.136,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,0.622,0.407,0.527,0.050,0.038,0.000
0.136,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,0.622,0.407,0.527,0.050,0.038,0.000
0.136,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,0.622,0.407,0.527,0.050,0.038,0.000
0.136,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,0.622,0.407,0.527,0.050,0.038,0.000
0.070,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,0.622,0.897,0.706,0.100,0.038,0.000
0.070,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,0.622,0.897,0.706,0.100,0.038,0.000
0.070,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.634,0.861,1.0,0.622,0.897,0.706,0.100,0.038,0.000
0.070,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.651,0.861,1.0,0.622,0.897,0.706,0.100,0.038,0.000
0.030,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.651,0.861,1.0,0.622,1.351,0.897,0.164,0.038,0.000
0.030,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.651,0.861,1.0,0.622,1.351,0.897,0.164,0.038,0.000
0.030,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.651,0.861,1.0,0.622,1.351,0.897,0.164,0.038,0.000
0.030,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.651,0.861,1.0,0.622,1.351,0.897,0.164,0.038,0.000
0.011,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.651,0.861,1.0,0.622,1.780,0.988,0.093,0.038,0.000
0.011,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.651,0.861,1.0,0.622,1.780,0.988,0.093,0.038,0.000
0.011,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.651,0.861,1.0,0.622,1.780,0.988,0.093,0.038,0.000
0.014,0.000,0.000,0.330,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.535,1.0,0.651,0.861,1.0,0.622,1.780,0.988,0.093,0.038,0.000
0.178,0.000,0.778,0.000,0.400,0.006,0.000,0.002,0.070,0.0,0.050,0.373,1.0,0.651,0.861,1.0,1.000,-1.362,-5.199,0.000,0.038,0.000
0.110,0.000,0.000,0.330,0.470,0.012,0.008,0.002,0.070,0.0,0.287,0.488,1.0,0.634,0.043,1.0,1.000,5.199,-5.199,0.000,0.038,0.267
0.110,0.000,0.000,0.330,0.470,0.012,0.008,0.002,0.070,0.0,0.287,0.488,1.0,0.634,0.043,1.0,1.000,5.199,-5.199,0.000,0.038,0.267
0.110,0.000,0.000,0.330,0.470,0.012,0.008,0.002,0.070,0.0,0.287,0.488,1.0,0.634,0.043,1.0,1.000,5.199,-5.199,0.000,0.038,0.267
0.110,0.000,0.000,0.330,0.470,0.012,0.008,0.002,0.070,0.0,0.287,0.488,1.0,0.634,0.043,1.0,1.000,5.199,-5.199,0.000,0.038,0.267
0.110,0.000,0.000,0.330,0.470,0.012,0.008,0.002,0.070,0.0,0.287,0.488,1.0,0.634,0.043,1.0,1.000,5.199,-5.199,0.000,0.038,0.267
0.110,0.000,0.000,0.330,0.470,0.012,0.008,0.002,0.070,0.0,0.287,0.488,1.0,0.634,0.043,1.0,1.000,5.199,-5.199,0.000,0.038,0.267
0.250,0.001,0.000,0.330,0.400,0.004,0.000,0.002,0.158,1.0,0.050,0.601,1.0,0.634,0.914,1.0,1.000,-1.334,1.759,0.053,0.038,0.000
0.250,0.001,0.000,0.330,0.400,0.004,0.000,0.002,0.158,1.0,0.050,0.601,1.0,0.634,0.914,1.0,1.000,-0.935,2.100,0.101,0.038,0.000
0.263,0.002,0.000,0.330,0.400,0.004,0.000,0.002,0.158,1.0,0.050,0.601,1.0,0.634,0.914,1.0,1.000,-5.199,2.369,0.000,0.038,0.000
0.263,0.002,0.000,0.330,0.400,0.004,0.000,0.002,0.158,1.0,0.050,0.601,1.0,0.634,0.914,1.0,1.000,-2.914,2.690,0.001,0.038,0.000
0.006,0.000,0.000,0.330,0.400,0.004,0.000,0.002,0.004,1.0,0.050,0.274,1.0,0.634,0.914,0.7333333333333334,1.000,-1.452,1.155,0.014,0.019,0.000
0.006,0.000,0.000,0.330,0.400,0.004,0.000,0.002,0.004,1.0,0.050,0.274,1.0,0.634,0.914,0.7333333333333334,1.000,-2.143,1.155,0.014,0.019,0.000
0.085,0.000,0.000,0.330,0.400,0.004,0.000,0.002,0.162,1.0,0.050,0.601,1.0,0.634,0.914,1.0,1.000,0.835,-5.199,0.000,0.038,0.000
0.085,0.000,0.000,0.330,0.400,0.004,0.000,0.002,0.162,1.0,0.050,0.601,1.0,0.634,0.914,1.0,1.000,1.282,-5.199,0.000,0.038,0.000
0.150,0.000,0.000,0.330,0.400,0.014,0.000,0.002,0.301,0.0,0.050,0.601,1.0,0.634,0.914,0.7333333333333334,1.000,-1.199,0.226,0.138,0.038,0.000
0.150,0.000,0.000,0.330,0.400,0.014,0.000,0.002,0.301,0.0,0.050,0.601,1.0,0.634,0.914,0.7333333333333334,1.000,-1.199,0.240,0.139,0.038,0.000
0.150,0.000,0.000,0.330,0.400,0.014,0.000,0.002,0.301,0.0,0.050,0.601,1.0,0.634,0.914,0.7333333333333334,1.000,-1.199,0.226,0.138,0.038,0.000
0.083,0.000,0.000,0.330,0.400,0.004,0.000,0.002,0.162,0.0,0.050,0.601,1.0,0.634,0.914,0.7333333333333334,1.000,-1.006,0.326,0.233,0.038,0.000
0.083,0.000,0.000,0.330,0.400,0.004,0.000,0.002,0.162,0.0,0.050,0.601,1.0,0.634,0.914,0.7333333333333334,1.000,-1.006,0.326,0.233,0.038,0.000
0.068,0.000,0.000,0.330,0.400,0.004,0.000,0.002,0.052,0.0,0.050,0.601,1.0,0.634,0.914,0.7333333333333334,1.000,-1.006,0.326,0.233,0.038,0.000
0.068,0.000,0.000,0.330,0.400,0.004,0.000,0.002,0.052,0.0,0.050,0.601,1.0,0.634,0.914,0.7333333333333334,1.000,-1.006,0.326,0.233,0.038,0.000
0.143,0.000,0.000,0.330,0.433,0.020,0.008,0.038,0.615,0.0,0.820,0.457,1.0,0.636,0.750,0.9911111111111112,1.000,-1.100,-5.199,0.000,0.000,0.267
0.143,0.000,0.000,0.330,0.421,0.020,0.008,0.038,0.615,0.0,0.820,0.457,1.0,0.636,0.768,0.9911111111111112,1.000,-1.108,-5.199,0.000,0.000,0.267
0.017,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.535,0.9785276073619631,0.651,0.861,1.0,1.000,0.598,0.952,0.107,0.038,0.000
0.014,0.002,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.535,1.0,0.651,0.861,1.0,1.000,1.014,0.952,0.107,0.038,0.000
0.013,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.535,0.9938650306748467,0.651,0.861,1.0,1.000,0.829,0.952,0.107,0.038,0.000
0.012,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.535,1.0,0.651,0.861,1.0,1.000,-0.595,-5.199,0.000,0.038,0.000
0.012,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.535,1.0,0.651,0.861,1.0,1.000,-0.595,-5.199,0.000,0.038,0.000
0.005,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.535,1.0,0.651,0.861,1.0,1.000,-0.574,-5.199,0.000,0.038,0.000
0.005,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.535,1.0,0.651,0.861,1.0,1.000,-0.574,-5.199,0.000,0.038,0.000
0.300,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.383,1.0,0.651,0.861,1.0,1.000,0.703,-5.199,0.000,0.038,0.000
0.050,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.535,1.0,0.651,0.861,1.0,1.000,-1.527,-5.199,0.000,0.038,0.000
0.050,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.535,1.0,0.651,0.861,1.0,1.000,-1.527,-5.199,0.000,0.038,0.000
0.100,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.380,1.0,0.651,0.861,1.0,1.000,-1.527,-5.199,0.000,0.038,0.000
0.100,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.535,1.0,0.651,0.861,1.0,1.000,-1.527,-5.199,0.000,0.038,0.000
0.060,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.535,1.0,0.651,0.861,1.0,1.000,-0.776,-5.199,0.000,0.038,0.000
0.060,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.158,0.0,0.050,0.535,1.0,0.651,0.861,1.0,1.000,-0.776,-5.199,0.000,0.038,0.000
0.150,0.000,0.000,0.330,0.428,0.006,0.000,0.002,0.162,0.0,0.050,0.535,1.0,0.651,0.861,1.0,1.000,-2.690,2.914,0.000,0.038,0.000
0.009,0.012,0.000,0.330,0.428,0.006,0.000,0.002,0.162,0.0,0.050,0.535,1.0,0.651,0.861,1.0,1.000,-2.369,5.199,0.000,0.038,0.000
0.002,0.000,0.000,0.330,0.333,0.026,0.008,0.019,0.109,0.0,0.287,0.248,1.0,0.825,0.832,0.808888888888889,1.000,-0.877,-5.199,0.000,0.038,0.267
0.002,0.000,0.000,0.330,0.333,0.026,0.008,0.019,0.109,0.0,0.287,0.248,1.0,0.825,0.832,0.808888888888889,1.000,-0.877,-5.199,0.000,0.038,0.267
0.000,0.000,0.000,0.330,0.556,0.012,0.000,0.002,0.081,0.0,0.287,0.221,1.0,0.642,0.882,0.49999999999999994,1.000,-2.215,-5.199,0.000,0.038,0.267
0.000,0.000,0.000,0.330,0.556,0.012,0.000,0.002,0.081,0.0,0.287,0.221,1.0,0.642,0.882,0.49999999999999994,1.000,-2.215,-5.199,0.000,0.038,0.267
0.055,0.000,0.000,0.330,0.428,0.048,0.000,0.002,0.158,0.0,0.025,0.431,1.0,0.643,0.739,1.0,1.000,-0.432,-5.199,0.000,0.038,0.000
0.055,0.000,0.000,0.330,0.428,0.048,0.000,0.002,0.158,0.0,0.025,0.431,1.0,0.643,0.739,1.0,1.000,-0.432,-5.199,0.000,0.038,0.000
0.231,0.000,0.000,0.330,0.414,0.006,0.000,0.002,0.070,0.0,0.050,0.387,1.0,0.634,0.812,1.0,1.000,-0.029,-5.199,0.000,0.038,0.000
0.231,0.000,0.000,0.330,0.414,0.006,0.000,0.002,0.070,0.0,0.050,0.387,1.0,0.634,0.812,1.0,1.000,-0.029,-5.199,0.000,0.038,0.000
0.214,0.000,0.000,0.330,0.386,0.012,0.010,0.002,0.081,0.0,0.287,0.387,1.0,0.634,0.803,1.0,1.000,0.606,-5.199,0.000,0.038,0.267
0.214,0.000,0.000,0.330,0.386,0.012,0.010,0.002,0.081,0.0,0.287,0.387,1.0,0.634,0.803,1.0,1.000,0.606,-5.199,0.000,0.038,0.267
0.250,0.000,0.000,0.330,0.372,0.033,0.008,0.002,0.283,0.0,0.287,0.387,1.0,0.635,0.799,1.0,1.000,0.049,-5.199,0.000,0.029,0.267
0.250,0.000,0.000,0.330,0.372,0.033,0.008,0.002,0.283,0.0,0.287,0.387,1.0,0.635,0.799,1.0,1.000,0.049,-5.199,0.000,0.029,0.267
0.272,0.000,0.000,0.330,0.357,0.012,0.008,0.002,0.046,0.0,0.287,0.387,1.0,0.634,0.795,1.0,1.000,-0.110,-5.199,0.000,0.038,0.267
0.272,0.000,0.000,0.330,0.357,0.012,0.008,0.002,0.046,0.0,0.287,0.387,1.0,0.634,0.795,1.0,1.000,-0.110,-5.199,0.000,0.038,0.267
0.007,0.000,0.000,0.330,0.667,0.033,0.025,0.003,0.130,0.0,1.000,0.430,1.0,0.158,0.776,1.0,1.000,0.249,-5.199,0.000,0.019,1.000
0.007,0.000,0.000,0.330,0.667,0.033,0.025,0.003,0.130,0.0,1.000,0.430,1.0,0.158,0.776,1.0,1.000,0.249,-5.199,0.000,0.019,1.000
0.007,0.000,0.000,0.330,0.667,0.033,0.025,0.003,0.130,0.0,1.000,0.430,1.0,0.158,0.776,1.0,1.000,0.249,-5.199,0.000,0.019,1.000
0.107,0.000,0.000,0.330,0.357,0.012,0.008,0.002,0.070,0.0,0.287,0.372,1.0,0.634,0.823,1.0,1.000,-0.907,0.126,0.058,0.038,0.267
0.040,0.000,0.889,0.044,0.428,0.002,0.000,0.002,0.189,0.0,0.000,0.325,1.0,0.634,0.815,1.0,1.000,0.571,0.058,0.143,0.038,0.000
0.040,0.000,0.889,0.044,0.428,0.002,0.000,0.002,0.189,0.0,0.000,0.325,1.0,0.634,0.815,1.0,1.000,0.571,0.058,0.143,0.038,0.000
0.040,0.000,0.889,0.044,0.428,0.002,0.000,0.002,0.189,0.0,0.000,0.325,1.0,0.634,0.815,1.0,1.000,0.571,0.058,0.143,0.038,0.000
0.040,0.000,0.889,0.044,0.428,0.002,0.000,0.002,0.189,0.0,0.000,0.325,1.0,0.634,0.815,1.0,1.000,0.571,0.058,0.143,0.038,0.000
0.040,0.000,0.889,0.044,0.428,0.002,0.000,0.002,0.189,0.0,0.000,0.325,1.0,0.634,0.815,1.0,1.000,0.571,0.058,0.143,0.038,0.000
0.040,0.000,0.889,0.044,0.428,0.002,0.000,0.002,0.189,0.0,0.000,0.325,1.0,0.634,0.815,1.0,1.000,0.571,0.058,0.143,0.038,0.000
0.210,0.000,0.000,0.330,0.428,0.091,0.000,0.030,0.119,1.0,0.000,0.327,1.0,1.000,0.815,0.24444444444444446,1.000,-0.530,0.726,0.004,1.000,0.000
0.375,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.327,1.0,1.000,0.815,1.0,1.000,0.155,-5.199,0.000,0.019,0.000
0.094,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.327,1.0,1.000,0.815,1.0,1.000,-0.439,-5.199,0.000,0.019,0.000
0.083,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.327,1.0,0.909,0.815,1.0,1.000,-0.861,-5.199,0.000,0.019,0.000
0.055,0.000,0.000,0.330,1.000,0.091,0.000,0.162,0.189,0.0,0.000,0.327,1.0,0.818,0.815,1.0,1.000,-1.472,-5.199,0.000,0.019,0.000
0.375,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.327,1.0,1.000,0.815,1.0,1.000,0.155,-5.199,0.000,0.019,0.000
0.094,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.327,1.0,1.000,0.815,1.0,1.000,-0.439,-5.199,0.000,0.019,0.000
0.083,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.327,1.0,0.909,0.815,1.0,1.000,-0.861,-5.199,0.000,0.019,0.000
0.055,0.000,0.000,0.330,1.000,0.091,0.000,0.162,0.189,0.0,0.000,0.327,1.0,0.818,0.815,1.0,1.000,-1.472,-5.199,0.000,0.019,0.000
