,Unnamed: 0,area/volume,Tc,temperature_k,h_range_max_koe,sat_em_g,coer_oe,mr (emu/g),sphericity,max/min,num_of_magn_ions,core_b,core_alpha,core_beta,core_gamma,shell_b,shell_alpha,shell_beta,shell_gamma,Aex,core_c/a,shell_c/a
389,389,0.8823529412,860.0,5.0,60.0,3.367,1484.0,0.123,1.0,1.0,0.5,2.4815997338555627,60.0,59.99999999999999,59.99999999999999,6.3480741594942005,117.49296084548875,89.99975596506606,117.6525217154401,38.61470635516289,1.0,1.0005360273247477
390,390,0.4761904762,860.0,5.0,50.0,3.585,305.0,0.173,1.0,1.0,0.5,2.4815997338555627,60.0,59.99999999999999,59.99999999999999,6.3480741594942005,117.49296084548875,89.99975596506606,117.6525217154401,38.61470635516289,1.0,1.0005360273247477
391,391,0.572519084,860.0,5.0,60.0,2.159,1106.0,0.11,1.0,1.0,0.5,2.4815997338555627,60.0,59.99999999999999,59.99999999999999,6.3480741594942005,117.49296084548875,89.99975596506606,117.6525217154401,38.61470635516289,1.0,1.0005360273247477
392,392,0.06382978723,731.4,20.0,15.0,61.6,97.0,8.125,1.0,1.0,0.42857142857142855,5.142692,74.8763351218176,90.0,90.0,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,20.27404385114322,1.708366274372674,1.0
393,393,0.06382978723,731.4,20.0,15.0,63.24,360.0,20.0,1.0,1.0,0.42857142857142855,5.142692,74.8763351218176,90.0,90.0,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,20.27404385114322,1.708366274372674,1.0
394,394,0.3333333333,858.0,47.0,15.0,55.2,15.0,3.918,1.0,1.0,0.42857142857142855,5.142692,74.8763351218176,90.0,90.0,,,,,47.566665639269566,1.708366274372674,
395,395,0.1875,793.0,161.8,15.0,72.84,1555.0,34.146,1.0,1.0,0.42857142857142855,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,,,,,44.62603814148212,1.0,
396,396,0.2307692308,40.0,5.0,6.0,5.625,8649.5,1.5625,1.0,1.0,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.4715267837346437,90.03699067694087,89.96300932305915,120.0930711447253,2.2969708310371644,1.708366274372674,1.3848541826389091
397,397,0.005172413793,40.0,5.0,6.0,5.625,6995.0,1.5625,1.0,1.0,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.4715267837346437,90.03699067694087,89.96300932305915,120.0930711447253,2.2969708310371644,1.708366274372674,1.3848541826389091
398,398,0.005172413793,40.0,10.0,50.0,7.0,6944.0,1.458,1.0,1.0,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.4715267837346437,90.03699067694087,89.96300932305915,120.0930711447253,2.2969708310371644,1.708366274372674,1.3848541826389091
399,399,0.005172413793,40.0,20.0,50.0,7.0,5555.0,0.77,1.0,1.0,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.4715267837346437,90.03699067694087,89.96300932305915,120.0930711447253,2.2969708310371644,1.708366274372674,1.3848541826389091
400,400,0.005172413793,40.0,5.0,50.0,3.75,4158.5,0.675,1.0,1.0,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.4715267837346437,90.03699067694087,89.96300932305915,120.0930711447253,2.2969708310371644,1.708366274372674,1.3848541826389091
401,401,0.005172413793,40.0,5.0,50.0,4.75,6621.96,1.05,1.0,1.0,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.4715267837346437,90.03699067694087,89.96300932305915,120.0930711447253,2.2969708310371644,1.708366274372674,1.3848541826389091
402,402,0.005172413793,40.0,5.0,50.0,6.5,8823.154,1484.5,1.0,1.0,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.4715267837346437,90.03699067694087,89.96300932305915,120.0930711447253,2.2969708310371644,1.708366274372674,1.3848541826389091
403,403,0.005172413793,40.0,5.0,50.0,7.37,9980.32,1.7485,1.0,1.0,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.4715267837346437,90.03699067694087,89.96300932305915,120.0930711447253,2.2969708310371644,1.708366274372674,1.3848541826389091
404,404,0.06666666667,466.0,10.0,15.0,17.4,2500.0,8.6,1.0,1.0,0.8,2.375663,90.0,90.0,90.0,4.661709753116983,90.0,90.0,119.99999649621063,24.83171008990535,1.0,0.9267636186725897
405,405,0.06,466.0,10.0,15.0,20.3,2600.0,10.1,1.0,1.0,0.8,2.375663,90.0,90.0,90.0,4.661709753116983,90.0,90.0,119.99999649621063,24.83171008990535,1.0,0.9267636186725897
406,406,0.05,466.0,10.0,15.0,15.4,2650.0,7.6,1.0,1.0,0.8,2.375663,90.0,90.0,90.0,4.661709753116983,90.0,90.0,119.99999649621063,24.83171008990535,1.0,0.9267636186725897
407,407,0.1,860.0,10.0,15.0,17.9,950.0,4.9,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,5.142692,74.8763351218176,90.0,90.0,59.343347914315935,1.0,1.708366274372674
408,408,0.08571428571,860.0,10.0,15.0,22.1,920.0,6.3,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,5.142692,74.8763351218176,90.0,90.0,59.343347914315935,1.0,1.708366274372674
409,409,0.075,860.0,10.0,15.0,19.8,1250.0,6.6,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,5.142692,74.8763351218176,90.0,90.0,59.343347914315935,1.0,1.708366274372674
410,410,0.06666666667,860.0,10.0,15.0,8.9,1273.0,2.7,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,5.142692,74.8763351218176,90.0,90.0,59.343347914315935,1.0,1.708366274372674
411,411,0.06,860.0,10.0,15.0,1.3,1000.0,0.4,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,5.142692,74.8763351218176,90.0,90.0,59.343347914315935,1.0,1.708366274372674
412,412,0.05454545455,860.0,10.0,15.0,2.4,500.0,0.6,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,5.142692,74.8763351218176,90.0,90.0,59.343347914315935,1.0,1.708366274372674
413,413,0.0075,450.4,300.0,40.0,18.5,582.0,8.0,1.0,7.272727273,0.4444444444444444,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,2.92483935740495,90.0,90.0,119.99998546458704,19.009679299108015,1.0,1.1769063457400035
414,414,0.0075,450.4,300.0,40.0,27.4,775.0,11.2,1.0,7.272727273,0.4444444444444444,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,2.92483935740495,90.0,90.0,119.99998546458704,19.009679299108015,1.0,1.1769063457400035
415,415,0.0075,450.4,300.0,40.0,32.2,821.0,4.2,1.0,7.272727273,0.4444444444444444,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,2.92483935740495,90.0,90.0,119.99998546458704,19.009679299108015,1.0,1.1769063457400035
416,416,0.0075,450.4,300.0,40.0,42.7,958.0,8.5,1.0,7.272727273,0.4444444444444444,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,2.92483935740495,90.0,90.0,119.99998546458704,19.009679299108015,1.0,1.1769063457400035
417,417,0.0075,450.4,300.0,40.0,38.1,592.0,16.8,1.0,7.272727273,0.4444444444444444,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,2.92483935740495,90.0,90.0,119.99998546458704,19.009679299108015,1.0,1.1769063457400035
418,418,0.0075,450.4,5.0,40.0,17.7,4263.0,11.0,1.0,7.272727273,0.4444444444444444,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,2.92483935740495,90.0,90.0,119.99998546458704,19.009679299108015,1.0,1.1769063457400035
419,419,0.0075,450.4,5.0,40.0,30.0,6315.0,22.4,1.0,7.272727273,0.4444444444444444,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,2.92483935740495,90.0,90.0,119.99998546458704,19.009679299108015,1.0,1.1769063457400035
420,420,0.0075,93.0,5.0,40.0,34.5,12334.0,22.5,1.0,7.272727273,0.4444444444444444,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,2.92483935740495,90.0,90.0,119.99998546458704,3.9251780080307412,1.0,1.1769063457400035
421,421,0.0075,93.0,5.0,40.0,47.2,12653.0,32.7,1.0,7.272727273,0.4444444444444444,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,2.92483935740495,90.0,90.0,119.99998546458704,3.9251780080307412,1.0,1.1769063457400035
422,422,0.0075,450.4,5.0,40.0,41.0,7820.0,33.5,1.0,7.272727273,0.4444444444444444,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,2.92483935740495,90.0,90.0,119.99998546458704,19.009679299108015,1.0,1.1769063457400035
423,423,0.25,874.0,5.0,20.0,38.4,5491.0,12.549,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,72.00999860813553,1.708366274372674,1.0
424,424,0.25,874.0,25.0,20.0,30.17,5033.95,15.932,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,72.00999860813553,1.708366274372674,1.0
425,425,0.25,837.0,50.0,20.0,30.5,3534.0,14.9,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,68.9615204061893,1.708366274372674,1.0
426,426,0.25,837.0,75.0,20.0,30.5,2746.15,13.9,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,68.9615204061893,1.708366274372674,1.0
427,427,0.25,501.2,100.0,20.0,30.0,2161.55,12.288,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,41.294520940958265,1.708366274372674,1.0
428,428,0.25,351.8,125.0,20.0,30.25,1525.8,11.61,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,28.985260309315883,1.708366274372674,1.0
429,429,0.25,351.8,150.0,20.0,30.339,941.295,10.763,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,28.985260309315883,1.708366274372674,1.0
430,430,0.25,351.8,200.0,20.0,29.32,457.615,9.326,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,28.985260309315883,1.708366274372674,1.0
431,431,0.25,351.8,250.0,20.0,27.967,511.664,6.5,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,28.985260309315883,1.708366274372674,1.0
432,432,0.25,351.8,300.0,20.0,26.187,327.873,6.0,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,28.985260309315883,1.708366274372674,1.0
433,433,0.2068965517,874.0,5.0,20.0,32.9,6785.7825,22.82,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,72.00999860813553,1.708366274372674,1.0
434,434,0.2068965517,874.0,25.0,20.0,30.85,5255.674,20.17,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,72.00999860813553,1.708366274372674,1.0
435,435,0.2068965517,837.0,50.0,20.0,31.538,3724.686,16.4,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,68.9615204061893,1.708366274372674,1.0
436,436,0.2068965517,837.0,75.0,20.0,30.427,2882.653,15.213,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,68.9615204061893,1.708366274372674,1.0
437,437,0.2068965517,501.2,100.0,20.0,30.34,2168.6,13.675,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,41.294520940958265,1.708366274372674,1.0
438,438,0.2068965517,351.8,125.0,20.0,30.3,1505.05,12.393,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,28.985260309315883,1.708366274372674,1.0
439,439,0.2068965517,351.8,150.0,20.0,30.17,944.54,11.368,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,28.985260309315883,1.708366274372674,1.0
440,440,0.2068965517,351.8,200.0,20.0,29.144,433.5,7.752,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,28.985260309315883,1.708366274372674,1.0
441,441,0.2068965517,351.8,250.0,20.0,27.606,534.3894,9.061,0.805995977,1.0,0.3333333333333333,5.142692,74.8763351218176,90.0,90.0,3.0097887004120407,60.00000000000001,60.00000000000001,60.00000000000001,28.985260309315883,1.708366274372674,1.0
442,442,0.4411764706,1003.0,5.0,50.0,53.06,11898.92,26.621,1.0,1.0,0.4,3.788512,90.0,90.0,90.0,,,,,91.5306734420096,1.0,
443,443,0.4411764706,773.0,5.0,50.0,50.74,8798.29,26.621,1.0,1.0,0.5,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.788512,90.0,90.0,90.0,62.16423383896864,1.0,1.0
444,444,0.4411764706,720.0,5.0,50.0,45.3059,1634.436,25.577,1.0,1.0,0.5,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.788512,90.0,90.0,90.0,57.90200305828903,1.0,1.0
445,445,0.4411764706,709.6,5.0,50.0,43.4355,873.4,22.55,1.0,1.0,0.5,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.788512,90.0,90.0,90.0,57.06564079189153,1.0,1.0
446,446,0.4166666667,924.2,5.0,75.0,67.0,26100.0,25.97665,1.0,1.0,0.42857142857142855,5.142692,74.8763351218176,90.0,90.0,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,25.61836386003085,1.708366274372674,1.0
447,447,0.2255639098,946.6,5.0,75.0,63.0,21700.0,29.0058,1.0,1.0,0.42857142857142855,5.142692,74.8763351218176,90.0,90.0,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,26.23928070753647,1.708366274372674,1.0
448,448,0.2752293578,958.0,5.0,75.0,46.0,15300.0,26.2542,1.0,1.0,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,59.05907296798977,1.708366274372674,1.7579541640567886
449,449,0.4341534009,793.0,5.0,50.0,98.5,13200.0,46.295,1.0,1.0,0.42857142857142855,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,,,,,44.62603814148212,1.0,
450,450,0.2727272727,852.0,5.0,50.0,83.3,8310.0,50.8,1.0,1.0,0.42857142857142855,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,5.969737594014832,119.85812298152847,119.9724082479589,60.027443229109124,17.861804822977362,1.0,1.0008296069717333
451,451,0.03562945368,757.8,5.0,50.0,75.3,251.0,15.813,1.0,1.0,0.42857142857142855,5.969737594014832,119.85812298152847,119.9724082479589,60.027443229109124,,,,,42.15218254587261,1.0008296069717333,
452,452,0.25,905.0,5.0,50.0,86.3,3010.0,38.835,1.0,1.0,0.42857142857142855,5.969737594014832,119.85812298152847,119.9724082479589,60.027443229109124,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,18.972926484500604,1.0008296069717333,1.0
453,453,0.75,985.0,5.0,50.0,6.7,3230.0,2.18,1.0,1.0,0.4166666666666667,5.149007693129328,90.0,90.0,106.84143181020926,3.788512,90.0,90.0,90.0,43.63494605435984,3.3664141403138443,1.0
454,454,0.6,985.0,5.0,50.0,7.2,3100.0,2.045,1.0,1.0,0.4166666666666667,5.149007693129328,90.0,90.0,106.84143181020926,3.788512,90.0,90.0,90.0,43.63494605435984,3.3664141403138443,1.0
455,455,0.5,985.0,5.0,50.0,7.5,3370.0,2.45,1.0,1.0,0.4166666666666667,5.149007693129328,90.0,90.0,106.84143181020926,3.788512,90.0,90.0,90.0,43.63494605435984,3.3664141403138443,1.0
456,456,0.5,985.0,5.0,50.0,8.3,3100.0,3.06,1.0,1.0,0.4166666666666667,5.149007693129328,90.0,90.0,106.84143181020926,3.788512,90.0,90.0,90.0,43.63494605435984,3.3664141403138443,1.0
457,457,0.75,921.6,300.0,50.0,4.3,546.0,0.77,1.0,1.0,0.4166666666666667,5.149007693129328,90.0,90.0,106.84143181020926,3.788512,90.0,90.0,90.0,40.8263617093381,3.3664141403138443,1.0
458,458,0.6,921.6,300.0,50.0,4.5,559.0,0.648,1.0,1.0,0.4166666666666667,5.149007693129328,90.0,90.0,106.84143181020926,3.788512,90.0,90.0,90.0,40.8263617093381,3.3664141403138443,1.0
459,459,0.5,921.6,300.0,50.0,4.7,556.0,0.703,1.0,1.0,0.4166666666666667,5.149007693129328,90.0,90.0,106.84143181020926,3.788512,90.0,90.0,90.0,40.8263617093381,3.3664141403138443,1.0
460,460,0.5,921.6,300.0,50.0,5.0,533.0,0.77,1.0,1.0,0.4166666666666667,5.149007693129328,90.0,90.0,106.84143181020926,3.788512,90.0,90.0,90.0,40.8263617093381,3.3664141403138443,1.0
461,461,0.1666666667,858.0,5.0,20.0,80.88,400.0,19.35,1.0,1.0,0.42857142857142855,5.142692,74.8763351218176,90.0,90.0,,,,,47.566665639269566,1.708366274372674,
462,462,0.2,615.4,5.0,20.0,109.0,1700.0,100.0,1.0,1.0,0.5714285714285714,6.223664513560881,82.94196439491958,82.94196439491958,42.45986445890509,5.142692,74.8763351218176,90.0,90.0,12.43067918359393,0.8017184370477187,1.708366274372674
463,463,0.25,520.0,5.0,20.0,122.8,1400.0,100.0,1.0,1.0,0.7142857142857143,6.223664513560881,82.94196439491958,82.94196439491958,42.45986445890509,,,,,17.51918579759387,0.8017184370477187,
464,464,0.1666666667,858.0,300.0,20.0,73.3,13484.658,6.0,1.0,1.0,0.42857142857142855,5.142692,74.8763351218176,90.0,90.0,,,,,47.566665639269566,1.708366274372674,
465,465,0.2,730.0,300.0,20.0,75.0,650.0,81.81,1.0,1.0,0.5714285714285714,6.223664513560881,82.94196439491958,82.94196439491958,42.45986445890509,5.142692,74.8763351218176,90.0,90.0,14.745524543424715,0.8017184370477187,1.708366274372674
466,466,0.25,520.0,300.0,20.0,108.0,850.0,60.6,1.0,1.0,0.7142857142857143,6.223664513560881,82.94196439491958,82.94196439491958,42.45986445890509,,,,,17.51918579759387,0.8017184370477187,
467,467,0.2068965517,970.0,5.0,30.0,94.0,414.0,22.8711,1.0,1.0,1.0,3.537396,90.0,90.0,90.0,,,,,42.779967385206724,1.0,
468,468,0.138121547,731.4,5.0,30.0,57.0,174.0,14.8672,1.0,1.0,0.8,3.537396,90.0,90.0,90.0,2.743237657484856,109.47122063449069,109.47122063449069,109.47122063449069,43.66995672055106,1.0,1.0
469,469,0.4054054054,723.0,5.0,30.0,183.0,742.0,9.18118,0.805995977,1.0,0.6875,4.329682591679573,90.19810427959126,93.73716076751026,94.35331789613126,,,,,13.13270154076072,1.3904556001728248,
470,470,0.1573976915,577.0,300.0,30.0,162.0,423.0,44.874,1.0,1.0,0.6470588235294118,3.9692872654769116,90.8685145401466,89.8010333314846,102.01513749716514,2.743237657484856,109.47122063449069,109.47122063449069,109.47122063449069,13.372451443436297,1.567894319498281,1.0
471,471,0.3916449086,723.0,5.0,30.0,108.0,605.0,17.03016,0.805995977,1.0,0.6875,4.329682591679573,90.19810427959126,93.73716076751026,94.35331789613126,,,,,13.13270154076072,1.3904556001728248,
472,472,0.2063273728,577.0,300.0,30.0,97.0,247.0,30.498,1.0,1.0,0.6470588235294118,3.9692872654769116,90.8685145401466,89.8010333314846,102.01513749716514,2.743237657484856,109.47122063449069,109.47122063449069,109.47122063449069,13.372451443436297,1.567894319498281,1.0
473,473,0.25,720.0,10.0,20.0,122.7,7160.19,98.0,1.0,1.0,0.6666666666666666,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,99.02861867562297,1.0,1.7579541640567886
474,474,0.25,720.0,50.0,20.0,116.78,6483.63,86.0,1.0,1.0,0.6666666666666666,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,99.02861867562297,1.0,1.7579541640567886
475,475,0.25,720.0,100.0,20.0,109.0,5296.52,77.67,1.0,1.0,0.6666666666666666,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,99.02861867562297,1.0,1.7579541640567886
476,476,0.25,720.0,150.0,20.0,110.79,4068.0,69.88,1.0,1.0,0.6666666666666666,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,99.02861867562297,1.0,1.7579541640567886
477,477,0.25,720.0,200.0,20.0,112.49,3262.816,66.47,1.0,1.0,0.6666666666666666,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,99.02861867562297,1.0,1.7579541640567886
478,478,0.25,720.0,300.0,20.0,118.45,1991.5,66.96,1.0,1.0,0.6666666666666666,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,99.02861867562297,1.0,1.7579541640567886
479,479,0.1714285714,730.0,300.0,25.0,13.501,378.0,2.0785,1.0,1.0,0.4166666666666667,3.957177,90.0,90.0,90.0,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,22.082656677717708,1.0,1.0
480,480,0.1090909091,730.0,300.0,25.0,11.105,459.0,1.576,1.0,1.0,0.4166666666666667,3.957177,90.0,90.0,90.0,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,22.082656677717708,1.0,1.0
481,481,0.09677419355,730.0,300.0,25.0,20.365,1560.0,9.4571,1.0,1.0,0.4166666666666667,3.957177,90.0,90.0,90.0,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,22.082656677717708,1.0,1.0
482,482,0.06,699.2,5.0,50.0,63.415,395.247,52.2,1.0,1.0,0.6666666666666666,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,96.16779191388277,1.7579541640567886,1.0
483,483,0.04838709677,668.0,5.0,50.0,21.14,1111.3855,29.26,1.0,1.0,0.6666666666666666,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,91.87655177127242,1.0,1.7579541640567886
484,484,0.04285714286,668.0,5.0,50.0,16.9,952.618,6.725,1.0,1.0,0.6666666666666666,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,91.87655177127242,1.7579541640567886,1.0
485,485,0.03947368421,668.0,5.0,50.0,15.938,1155.295,5.427,1.0,1.0,0.6666666666666666,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,91.87655177127242,1.0,1.7579541640567886
486,486,0.03658536585,668.0,5.0,50.0,15.0,952.612,4.614,1.0,1.0,0.6666666666666666,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,91.87655177127242,1.7579541640567886,1.0
487,487,0.03409090909,668.0,5.0,50.0,14.96,986.3925,4.39,1.0,1.0,0.6666666666666666,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,91.87655177127242,1.0,1.7579541640567886
488,488,0.3537735849,958.0,10.0,80.0,46.3912,8895.3,28.3912,1.0,1.544811321,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,59.05907296798977,1.708366274372674,1.7579541640567886
489,489,0.3521126761,958.0,10.0,80.0,46.8672,10174.58,28.2552,1.0,1.377934272,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,59.05907296798977,1.708366274372674,1.7579541640567886
490,490,0.2512562814,958.0,10.0,80.0,46.8672,10814.11,28.2568,1.0,1.130681818,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,59.05907296798977,1.708366274372674,1.7579541640567886
491,491,0.2512562814,958.0,10.0,80.0,46.8672,11279.07,28.2568,1.0,1.122180451,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,59.05907296798977,1.708366274372674,1.7579541640567886
492,492,0.3205128205,958.0,10.0,80.0,57.4624,11744.25,36.1948,1.0,1.136752137,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,59.05907296798977,1.708366274372674,1.7579541640567886
493,493,0.2798507463,794.8,100.0,80.0,29.9736,1956.331,0.05678,1.0,2.501492537,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,48.998070140875015,1.708366274372674,1.7579541640567886
494,494,0.3036437247,668.0,200.0,80.0,42.3878,499.93,0.68868,1.0,1.587044534,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,41.181065493337336,1.708366274372674,1.7579541640567886
495,495,0.2767527675,668.0,300.0,80.0,32.9494,182.12,0.65306,1.0,1.729704797,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,41.181065493337336,1.708366274372674,1.7579541640567886
496,496,0.1022727273,730.0,300.0,80.0,0.7025,9025.0,0.057,0.5166432673,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
497,497,0.1022727273,730.0,300.0,80.0,0.6849,8025.0,0.051,0.5166432673,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
498,498,0.1022727273,730.0,300.0,80.0,0.6849,7875.0,0.049,0.5166432673,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
499,499,0.1022727273,730.0,300.0,80.0,0.704,7725.0,0.049,0.5166432673,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
500,500,0.1022727273,730.0,300.0,80.0,0.6849,7550.0,0.047,0.5166432673,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
501,501,0.1022727273,730.0,300.0,80.0,0.708,7300.0,0.0485,0.5166432673,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
502,502,0.1022727273,730.0,300.0,80.0,0.71,9215.75,0.0489,0.5166432673,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
503,503,0.1022727273,730.0,300.0,50.0,0.45,849.26,0.016,0.5166432673,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
